employee_id,attrition,age,age_interval,gender,education,education_cat,education_area,marital_status,department,job_level,job_role,business_travel,business_travel_cat,distance_home,distance_interval,overtime,standard_hours,daily_rate,hourly_rate,monthly_income,monthly_rate,annual_income,companies_worked,salary_hike_per,stock_option,working_years,training_lastyear,years_company,years_curr_role,years_last_promotion,years_curr_manager,environment_satisf,environment_satisf_cat,worklife_balance,worklife_balance_cat,job_involvement,job_involvement_cat,job_satisfaction,job_satisf_cat,performance_rating,performance_rating_cat,relationship_satisf,relationship_satisf_cat
RDO0105,No,37,30-39,Male,2,College,Life Sciences,Divorced,Research & Development,analyst,Healthcare Representative,1,non travel,2,1-5,No,80,1040,100,5163,15850,72282,5,14,1,17,2,1,0,0,0,3,High,4,Best,2,Medium,4,Very High,3,Excellent,4,Very High
RDO0106,No,59,50-59,Female,4,Master,Human Resources,Married,Human Resources,director,Manager,1,non travel,2,1-5,No,80,1420,32,18844,21922,263816,9,21,1,30,3,3,2,2,2,3,High,3,Better,2,Medium,4,Very High,4,Outstanding,4,Very High
RDO0107,No,50,50-59,Female,3,Bachelor,Life Sciences,Married,Research & Development,director,Research Director,3,frequently,1,1-5,Yes,80,1115,73,18172,9755,254408,3,19,0,28,1,8,3,0,7,1,Low,2,Good,3,High,2,Medium,3,Excellent,1,Low
RDO0108,Yes,25,18-29,Male,3,Bachelor,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,5,6-10,Yes,80,240,46,5744,26959,80416,1,11,0,6,1,6,4,0,3,3,High,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO0109,No,25,18-29,Male,1,Below College,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,7,6-10,No,80,1280,64,2889,26897,40446,1,11,2,2,2,2,2,2,1,4,Very High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0110,No,22,18-29,Female,3,Bachelor,Medical,Single,Research & Development,associate,Laboratory Technician,2,rarely,15,16-20,No,80,534,59,2871,23785,40194,1,15,0,1,5,0,0,0,0,2,Medium,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO0111,No,51,50-59,Female,4,Master,Medical,Single,Research & Development,specialist,Healthcare Representative,3,frequently,1,1-5,No,80,1456,30,7484,25796,104776,3,20,0,23,1,13,12,12,8,1,Low,2,Good,2,Medium,1,Low,4,Outstanding,3,High
RDO0112,Yes,34,30-39,Male,3,Bachelor,Life Sciences,Single,Research & Development,analyst,Laboratory Technician,3,frequently,7,6-10,Yes,80,658,66,6074,22887,85036,1,24,0,9,3,9,7,0,6,1,Low,3,Better,1,Low,3,High,4,Outstanding,4,Very High
RDO0113,No,54,50-59,Female,3,Bachelor,Human Resources,Single,Human Resources,manager,Manager,1,non travel,26,20+,Yes,80,142,30,17328,13871,242592,2,12,0,23,3,5,3,4,4,4,Very High,3,Better,4,Very High,4,Very High,3,Excellent,3,High
RDO0114,No,24,18-29,Male,1,Below College,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,18,16-20,No,80,1127,52,2774,13257,38836,0,12,1,6,2,5,3,1,2,2,Medium,3,Better,3,High,3,High,3,Excellent,3,High
RDO0115,No,34,30-39,Female,4,Master,Life Sciences,Divorced,Research & Development,analyst,Research Scientist,2,rarely,6,6-10,No,80,1031,45,4505,15000,63070,6,15,1,12,3,1,0,0,0,3,High,3,Better,2,Medium,2,Medium,3,Excellent,3,High
RDO0116,No,37,30-39,Male,3,Bachelor,Life Sciences,Single,Sales,specialist,Sales Executive,2,rarely,3,1-5,No,80,1189,87,7428,14506,103992,2,12,0,12,3,5,3,1,3,3,High,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO0117,No,34,30-39,Female,3,Bachelor,Medical,Single,Research & Development,specialist,Manager,2,rarely,5,6-10,No,80,1354,45,11631,5615,162834,2,12,0,14,6,11,10,5,8,3,High,3,Better,2,Medium,1,Low,3,Excellent,4,Very High
RDO0118,No,36,30-39,Female,2,College,Technical Degree,Married,Sales,specialist,Sales Executive,3,frequently,11,11-15,No,80,1467,92,9738,22952,136332,0,14,1,10,6,9,7,2,8,2,Medium,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO0119,No,36,30-39,Female,2,College,Life Sciences,Divorced,Research & Development,associate,Laboratory Technician,2,rarely,3,1-5,No,80,922,39,2835,2561,39690,5,22,1,7,2,1,0,0,0,1,Low,3,Better,3,High,4,Very High,4,Outstanding,1,Low
RDO0120,No,43,40-49,Male,2,College,Life Sciences,Married,Sales,manager,Manager,3,frequently,26,20+,Yes,80,394,92,16959,19494,237426,1,12,2,25,3,25,12,4,12,3,High,4,Best,3,High,4,Very High,3,Excellent,4,Very High
RDO0121,No,30,30-39,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,associate,Research Scientist,3,frequently,23,20+,No,80,1312,96,2613,22310,36582,1,25,3,10,2,10,7,0,9,1,Low,2,Good,1,Low,3,High,4,Outstanding,3,High
RDO0122,No,33,30-39,Male,2,College,Marketing,Married,Sales,analyst,Sales Executive,1,non travel,22,20+,No,80,750,95,6146,15480,86044,0,13,1,8,2,7,7,0,7,3,High,4,Best,3,High,2,Medium,3,Excellent,1,Low
RDO0123,Yes,56,50-59,Female,4,Master,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,14,11-15,Yes,80,441,72,4963,4510,69482,9,18,3,7,2,5,4,4,3,2,Medium,3,Better,3,High,2,Medium,3,Excellent,1,Low
RDO0124,No,51,50-59,Male,3,Bachelor,Life Sciences,Single,Research & Development,director,Research Director,2,rarely,6,6-10,No,80,684,51,19537,6462,273518,7,13,0,23,5,20,18,15,15,1,Low,3,Better,3,High,3,High,3,Excellent,3,High
RDO0125,Yes,31,30-39,Male,4,Master,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,6,6-10,Yes,80,249,76,6172,20739,86408,4,18,0,12,3,7,7,7,7,2,Medium,2,Good,1,Low,3,High,3,Excellent,2,Medium
RDO0126,No,26,18-29,Female,3,Bachelor,Other,Married,Research & Development,associate,Research Scientist,2,rarely,6,6-10,No,80,841,46,2368,23300,33152,1,19,0,5,3,5,4,4,3,3,High,2,Good,2,Medium,2,Medium,3,Excellent,3,High
RDO0127,Yes,58,50-59,Female,4,Master,Medical,Married,Research & Development,specialist,Healthcare Representative,2,rarely,23,20+,No,80,147,94,10312,3465,144368,1,12,1,40,3,40,10,15,6,4,Very High,2,Good,3,High,4,Very High,3,Excellent,4,Very High
RDO0128,Yes,19,18-29,Male,1,Below College,Marketing,Single,Sales,associate,Sales Representative,2,rarely,22,20+,Yes,80,528,50,1675,26820,23450,1,19,0,0,2,0,0,0,0,4,Very High,2,Good,3,High,3,High,3,Excellent,4,Very High
RDO0129,No,22,18-29,Male,1,Below College,Technical Degree,Married,Research & Development,associate,Laboratory Technician,2,rarely,2,1-5,No,80,594,100,2523,19299,35322,0,14,1,3,2,2,1,2,1,3,High,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO0130,No,49,40-49,Female,4,Master,Medical,Married,Research & Development,analyst,Manufacturing Director,2,rarely,20,20+,No,80,470,96,6567,5549,91938,1,14,0,16,2,15,11,5,11,3,High,2,Good,3,High,1,Low,3,Excellent,3,High
RDO0131,No,43,40-49,Female,3,Bachelor,Medical,Single,Research & Development,associate,Research Scientist,3,frequently,28,20+,No,80,957,72,4739,16090,66346,4,12,0,18,2,3,2,1,2,2,Medium,3,Better,4,Very High,3,High,3,Excellent,4,Very High
RDO0132,No,50,50-59,Female,3,Bachelor,Marketing,Single,Sales,specialist,Sales Executive,3,frequently,12,11-15,No,80,809,77,9208,6645,128912,4,11,0,16,3,2,2,2,1,3,High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0133,Yes,31,30-39,Female,3,Bachelor,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,20,20+,Yes,80,542,71,4559,24788,63826,3,11,1,4,2,2,2,2,2,2,Medium,3,Better,1,Low,3,High,3,Excellent,3,High
RDO0134,No,41,40-49,Male,1,Below College,Life Sciences,Divorced,Sales,specialist,Sales Executive,2,rarely,9,6-10,Yes,80,802,96,8189,21196,114646,3,13,1,12,2,9,7,0,7,3,High,3,Better,3,High,3,High,3,Excellent,3,High
RDO0135,No,26,18-29,Female,1,Below College,Life Sciences,Married,Human Resources,associate,Human Resources,2,rarely,25,20+,No,80,1355,61,2942,8916,41188,1,23,1,8,3,8,7,5,7,3,High,3,Better,3,High,3,High,4,Outstanding,4,Very High
RDO0136,No,36,30-39,Male,2,College,Medical,Divorced,Research & Development,analyst,Manufacturing Director,2,rarely,6,6-10,No,80,216,84,4941,2819,69174,6,20,2,7,0,3,2,0,1,2,Medium,3,Better,3,High,2,Medium,4,Outstanding,4,Very High
RDO0137,Yes,51,50-59,Male,4,Master,Life Sciences,Single,Research & Development,specialist,Manufacturing Director,3,frequently,8,6-10,No,80,1150,53,10650,25150,149100,2,15,0,18,2,4,2,0,3,1,Low,3,Better,1,Low,4,Very High,3,Excellent,4,Very High
RDO0138,No,39,30-39,Female,4,Master,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,4,1-5,No,80,1329,47,5902,14590,82628,4,14,1,17,1,15,11,5,9,4,Very High,4,Best,2,Medium,3,High,3,Excellent,3,High
RDO0139,No,25,18-29,Male,3,Bachelor,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,28,20+,No,80,959,41,8639,24835,120946,2,18,0,6,3,2,2,2,2,1,Low,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO0140,No,30,30-39,Male,3,Bachelor,Human Resources,Married,Human Resources,analyst,Human Resources,2,rarely,9,6-10,Yes,80,1240,48,6347,13982,88858,0,19,0,12,2,11,9,4,7,3,High,1,Bad,3,High,4,Very High,3,Excellent,4,Very High
RDO0141,Yes,32,30-39,Female,3,Bachelor,Medical,Single,Research & Development,associate,Laboratory Technician,2,rarely,9,6-10,No,80,1033,41,4200,10224,58800,7,22,0,10,2,5,4,0,4,1,Low,4,Best,3,High,1,Low,4,Outstanding,1,Low
RDO0142,No,45,40-49,Male,3,Bachelor,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,29,20+,No,80,1316,83,3452,9752,48328,5,13,0,9,2,6,5,0,3,3,High,2,Good,3,High,4,Very High,3,Excellent,2,Medium
RDO0143,No,38,30-39,Female,5,Doctor,Technical Degree,Single,Research & Development,analyst,Research Scientist,2,rarely,3,1-5,Yes,80,364,32,4317,2302,60438,3,20,0,19,2,3,2,2,2,4,Very High,3,Better,3,High,3,High,4,Outstanding,2,Medium
RDO0144,No,30,30-39,Female,3,Bachelor,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,18,16-20,No,80,438,75,2632,23910,36848,1,14,0,5,4,5,4,0,4,1,Low,2,Good,3,High,3,High,3,Excellent,3,High
RDO0145,No,32,30-39,Male,2,College,Medical,Divorced,Sales,analyst,Sales Executive,3,frequently,9,6-10,No,80,689,35,4668,22812,65352,0,17,3,9,2,8,7,0,7,4,Very High,4,Best,1,Low,4,Very High,3,Excellent,4,Very High
RDO0146,No,30,30-39,Female,3,Bachelor,Technical Degree,Divorced,Research & Development,associate,Research Scientist,2,rarely,5,6-10,No,80,201,84,3204,10415,44856,5,14,1,8,3,3,2,2,2,4,Very High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0147,No,30,30-39,Male,1,Below College,Medical,Single,Research & Development,associate,Laboratory Technician,2,rarely,2,1-5,No,80,1427,35,2720,11162,38080,0,13,0,6,3,5,3,1,2,2,Medium,3,Better,2,Medium,4,Very High,3,Excellent,4,Very High
RDO0148,No,41,40-49,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,manager,Manager,3,frequently,10,11-15,No,80,857,91,17181,12888,240534,4,13,1,21,2,7,6,7,7,4,Very High,2,Good,2,Medium,1,Low,3,Excellent,2,Medium
RDO0149,No,41,40-49,Male,4,Master,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,9,6-10,No,80,933,94,2238,6961,31332,2,21,1,7,2,5,0,1,4,3,High,3,Better,3,High,1,Low,4,Outstanding,4,Very High
RDO0150,No,19,18-29,Female,1,Below College,Medical,Single,Research & Development,associate,Laboratory Technician,2,rarely,3,1-5,No,80,1181,79,1483,16102,20762,1,14,0,1,3,1,0,0,0,2,Medium,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0151,No,40,40-49,Female,3,Bachelor,Medical,Divorced,Research & Development,analyst,Research Scientist,3,frequently,26,20+,No,80,1395,54,5605,8504,78470,1,11,1,20,2,20,7,2,13,2,Medium,3,Better,3,High,2,Medium,3,Excellent,1,Low
RDO0152,No,35,30-39,Male,5,Doctor,Marketing,Married,Sales,specialist,Sales Executive,2,rarely,1,1-5,No,80,662,94,7295,11439,102130,1,13,2,10,3,10,8,0,6,3,High,3,Better,3,High,2,Medium,3,Excellent,1,Low
RDO0153,No,53,50-59,Male,2,College,Marketing,Married,Sales,analyst,Sales Representative,2,rarely,6,6-10,Yes,80,1436,34,2306,16047,32284,2,20,1,13,3,7,7,4,5,2,Medium,1,Bad,3,High,3,High,4,Outstanding,4,Very High
RDO0154,No,45,40-49,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,analyst,Laboratory Technician,2,rarely,9,6-10,No,80,194,60,2348,10901,32872,8,18,1,20,2,17,9,0,15,2,Medium,1,Bad,3,High,2,Medium,3,Excellent,3,High
RDO0155,No,32,30-39,Female,3,Bachelor,Marketing,Single,Sales,specialist,Sales Executive,3,frequently,8,6-10,No,80,967,43,8998,15589,125972,1,14,0,9,2,9,8,3,7,2,Medium,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0156,No,29,18-29,Male,1,Below College,Technical Degree,Married,Research & Development,analyst,Manufacturing Director,1,non travel,1,1-5,No,80,1496,41,4319,26283,60466,1,13,1,10,1,10,7,0,9,4,Very High,3,Better,3,High,3,High,3,Excellent,1,Low
RDO0157,No,51,50-59,Male,4,Master,Medical,Married,Research & Development,analyst,Manufacturing Director,2,rarely,7,6-10,No,80,1169,34,6132,13983,85848,2,17,0,10,2,1,0,0,0,2,Medium,3,Better,2,Medium,3,High,3,Excellent,3,High
RDO0158,No,58,50-59,Female,3,Bachelor,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,9,6-10,Yes,80,1145,75,3346,11873,46844,4,20,1,9,3,1,0,0,0,2,Medium,2,Good,2,Medium,2,Medium,4,Outstanding,2,Medium
RDO0159,No,40,40-49,Male,4,Master,Marketing,Married,Sales,specialist,Sales Executive,2,rarely,4,1-5,No,80,630,67,10855,8552,151970,7,11,1,15,2,12,11,2,11,3,High,2,Good,2,Medium,4,Very High,3,Excellent,1,Low
RDO0160,No,34,30-39,Female,4,Master,Marketing,Married,Sales,associate,Sales Representative,3,frequently,2,1-5,No,80,303,75,2231,11314,31234,6,18,1,6,3,4,3,1,2,3,High,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO0161,No,22,18-29,Male,1,Below College,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,19,16-20,No,80,1256,80,2323,11992,32522,1,24,2,2,6,2,2,2,2,3,High,3,Better,3,High,4,Very High,4,Outstanding,1,Low
RDO0162,No,27,18-29,Male,3,Bachelor,Medical,Divorced,Research & Development,associate,Research Scientist,1,non travel,9,6-10,No,80,691,57,2024,5970,28336,6,18,1,6,1,2,2,2,2,4,Very High,1,Bad,3,High,2,Medium,3,Excellent,4,Very High
RDO0163,No,28,18-29,Male,3,Bachelor,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,21,20+,No,80,440,42,2713,6672,37982,1,11,1,5,2,5,2,0,2,3,High,1,Bad,3,High,4,Very High,3,Excellent,3,High
RDO0164,No,57,50-59,Male,2,College,Life Sciences,Divorced,Research & Development,specialist,Healthcare Representative,2,rarely,24,20+,Yes,80,334,83,9439,23402,132146,3,16,1,12,2,5,3,1,4,3,High,1,Bad,4,Very High,4,Very High,3,Excellent,2,Medium
RDO0165,No,27,18-29,Male,3,Bachelor,Medical,Divorced,Research & Development,associate,Research Scientist,1,non travel,3,1-5,Yes,80,1450,79,2566,25326,35924,1,15,1,1,2,1,1,0,1,3,High,2,Good,2,Medium,3,High,3,Excellent,4,Very High
RDO0166,No,50,50-59,Female,3,Bachelor,Life Sciences,Single,Research & Development,director,Manager,2,rarely,11,11-15,No,80,1452,53,19926,17053,278964,3,15,0,21,5,5,4,4,4,3,High,3,Better,3,High,2,Medium,3,Excellent,2,Medium
RDO0167,No,41,40-49,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,associate,Research Scientist,2,rarely,14,11-15,No,80,465,56,2451,4609,34314,4,12,1,13,2,9,8,1,8,1,Low,3,Better,3,High,3,High,3,Excellent,1,Low
RDO0168,No,30,30-39,Female,3,Bachelor,Life Sciences,Married,Sales,specialist,Sales Executive,2,rarely,5,6-10,No,80,1339,41,9419,8053,131866,2,12,1,12,2,10,9,7,4,2,Medium,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO0169,No,38,30-39,Female,4,Master,Life Sciences,Single,Sales,analyst,Sales Executive,2,rarely,1,1-5,No,80,702,59,8686,12930,121604,4,22,0,12,2,8,3,0,7,1,Low,4,Best,2,Medium,4,Very High,4,Outstanding,3,High
RDO0170,No,32,30-39,Male,5,Doctor,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,6,6-10,No,80,120,43,3038,12430,42532,3,20,0,8,2,5,4,1,4,3,High,3,Better,3,High,3,High,4,Outstanding,1,Low
RDO0171,No,27,18-29,Male,3,Bachelor,Technical Degree,Married,Research & Development,associate,Research Scientist,2,rarely,17,16-20,Yes,80,1157,51,3058,13364,42812,0,16,1,6,3,5,2,1,1,3,High,2,Good,3,High,2,Medium,3,Excellent,4,Very High
RDO0172,Yes,19,18-29,Female,1,Below College,Technical Degree,Single,Sales,associate,Sales Representative,3,frequently,1,1-5,No,80,602,100,2325,20989,32550,0,21,0,1,5,0,0,0,0,3,High,4,Best,1,Low,1,Low,4,Outstanding,1,Low
RDO0173,No,36,30-39,Male,2,College,Medical,Single,Research & Development,associate,Laboratory Technician,3,frequently,3,1-5,No,80,1480,30,2088,15062,29232,4,12,0,13,3,8,7,7,2,4,Very High,2,Good,3,High,2,Medium,3,Excellent,3,High
RDO0174,No,30,30-39,Male,3,Bachelor,Medical,Divorced,Research & Development,analyst,Laboratory Technician,1,non travel,9,6-10,No,80,111,66,3072,11012,43008,1,11,2,12,4,12,9,6,10,3,High,3,Better,3,High,1,Low,3,Excellent,3,High
RDO0175,No,45,40-49,Female,2,College,Life Sciences,Divorced,Sales,analyst,Sales Executive,2,rarely,4,1-5,Yes,80,1268,30,5006,6319,70084,4,11,1,9,3,5,4,0,3,3,High,4,Best,3,High,1,Low,3,Excellent,1,Low
RDO0176,No,56,50-59,Female,3,Bachelor,Life Sciences,Divorced,Research & Development,associate,Research Scientist,2,rarely,8,6-10,Yes,80,713,67,4257,13939,59598,4,18,1,19,3,2,2,2,2,3,High,3,Better,3,High,1,Low,3,Excellent,3,High
RDO0177,No,33,30-39,Male,3,Bachelor,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,2,1-5,No,80,134,90,2500,10515,35000,0,14,0,4,2,3,1,0,2,3,High,4,Best,3,High,4,Very High,3,Excellent,1,Low
RDO0178,Yes,19,18-29,Male,3,Bachelor,Life Sciences,Single,Research & Development,associate,Laboratory Technician,2,rarely,2,1-5,No,80,303,47,1102,9241,15428,1,22,0,1,3,1,0,1,0,2,Medium,2,Good,2,Medium,4,Very High,4,Outstanding,3,High
RDO0179,No,46,40-49,Female,2,College,Marketing,Divorced,Sales,specialist,Sales Executive,2,rarely,1,1-5,No,80,526,92,10453,2137,146342,1,25,3,24,2,24,13,15,7,2,Medium,3,Better,3,High,1,Low,4,Outstanding,3,High
RDO0180,No,38,30-39,Female,2,College,Life Sciences,Single,Research & Development,associate,Laboratory Technician,2,rarely,9,6-10,No,80,1380,75,2288,6319,32032,1,12,0,2,3,2,2,2,1,3,High,3,Better,3,High,4,Very High,3,Excellent,3,High
RDO0181,No,31,30-39,Female,1,Below College,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,12,11-15,Yes,80,140,95,3929,6984,55006,8,23,1,7,0,4,2,0,2,3,High,3,Better,3,High,4,Very High,4,Outstanding,3,High
RDO0182,No,34,30-39,Female,2,College,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,27,20+,No,80,629,95,2311,5711,32354,2,15,0,9,3,3,2,1,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0183,Yes,41,40-49,Female,2,College,Marketing,Single,Sales,associate,Sales Representative,2,rarely,20,20+,Yes,80,1356,70,3140,21728,43960,1,22,0,4,5,4,3,0,2,2,Medium,2,Good,3,High,2,Medium,4,Outstanding,4,Very High
RDO0184,No,50,50-59,Male,3,Bachelor,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,328,86,3690,3425,51660,2,15,1,5,2,3,2,0,2,3,High,2,Good,2,Medium,3,High,3,Excellent,4,Very High
RDO0185,No,53,50-59,Female,2,College,Medical,Divorced,Research & Development,analyst,Manufacturing Director,2,rarely,13,11-15,No,80,1084,57,4450,26250,62300,1,11,2,5,3,4,2,1,3,4,Very High,3,Better,4,Very High,1,Low,3,Excellent,3,High
RDO0186,No,33,30-39,Female,3,Bachelor,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,14,11-15,No,80,931,72,2756,4673,38584,1,13,1,8,5,8,7,1,6,4,Very High,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0187,No,40,40-49,Female,1,Below College,Medical,Married,Research & Development,director,Manager,2,rarely,4,1-5,No,80,989,46,19033,6499,266462,1,14,1,21,2,20,8,9,9,4,Very High,3,Better,3,High,3,High,3,Excellent,2,Medium
RDO0188,No,55,50-59,Male,4,Master,Medical,Single,Research & Development,director,Research Director,2,rarely,14,11-15,No,80,692,61,18722,13339,262108,8,11,0,36,3,24,15,2,15,3,High,3,Better,4,Very High,2,Medium,3,Excellent,4,Very High
RDO0189,No,34,30-39,Male,1,Below College,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,3,frequently,2,1-5,No,80,1069,45,9547,14074,133658,1,17,0,10,2,10,9,1,9,4,Very High,2,Good,2,Medium,3,High,3,Excellent,3,High
RDO0190,No,51,50-59,Female,3,Bachelor,Medical,Single,Research & Development,manager,Healthcare Representative,2,rarely,3,1-5,No,80,313,98,13734,7192,192276,3,18,0,21,6,7,7,1,0,4,Very High,3,Better,3,High,2,Medium,3,Excellent,3,High
RDO0191,No,52,50-59,Male,4,Master,Life Sciences,Married,Research & Development,director,Manager,2,rarely,1,1-5,No,80,699,65,19999,5678,279986,0,14,1,34,5,33,18,11,9,3,High,3,Better,2,Medium,3,High,3,Excellent,1,Low
RDO0192,No,27,18-29,Female,3,Bachelor,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,9,6-10,No,80,894,99,2279,11781,31906,1,16,0,7,2,7,7,0,3,4,Very High,2,Good,3,High,2,Medium,3,Excellent,4,Very High
RDO0193,Yes,35,30-39,Male,2,College,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,2,rarely,23,20+,Yes,80,556,50,5916,15497,82824,3,13,0,8,1,1,0,0,1,2,Medium,3,Better,2,Medium,3,High,3,Excellent,1,Low
RDO0194,No,43,40-49,Male,3,Bachelor,Medical,Divorced,Research & Development,associate,Research Scientist,1,non travel,7,6-10,No,80,1344,37,2089,5228,29246,4,14,3,7,3,5,4,2,2,4,Very High,4,Best,4,Very High,4,Very High,3,Excellent,4,Very High
RDO0195,No,45,40-49,Male,2,College,Medical,Married,Research & Development,manager,Manager,1,non travel,2,1-5,No,80,1195,65,16792,20462,235088,9,23,1,22,1,20,8,11,8,1,Low,3,Better,2,Medium,4,Very High,4,Outstanding,4,Very High
RDO0196,No,37,30-39,Male,3,Bachelor,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,21,20+,Yes,80,290,65,3564,22977,49896,1,12,1,8,3,8,7,1,7,2,Medium,2,Good,4,Very High,1,Low,3,Excellent,1,Low
RDO0197,No,35,30-39,Female,3,Bachelor,Medical,Single,Research & Development,analyst,Laboratory Technician,3,frequently,2,1-5,No,80,138,37,4425,15986,61950,5,11,0,10,5,6,2,1,2,2,Medium,3,Better,3,High,2,Medium,3,Excellent,4,Very High
